isbn,title,bookscan_maincat,bookscan_subcat,bic_code,bic_tag,assessment,tags_to_add
9781035086023,Simply More,The Arts,Music And Performing Arts,BM,Biography,ADD_SECONDARY,Biography
9781836430407,Haunted Wood - A History Of Childhood Reading,Reference,General,DSY,Classics,RECLASSIFY,Classics
9781526683755,Spy Among Friends - Kim Philby and the Great Betrayal,History And Politics,History,BGH,Biography,ADD_SECONDARY,Biography
9781804185094,Cold Wind From Moscow,Fiction,Crime Fiction,FHD,Thriller,ADD_SECONDARY,Thriller
9781923046795,Long Night,Fiction,Crime Fiction,FH,Thriller,ADD_SECONDARY,Thriller
9781785127465,Freddie Flintoff: Coming Home - Autobiography from the Cricket Legend,Sport,General Sport And Fitness,BGSA,Biography,ADD_SECONDARY,Biography
9781785124136,Jane Austen's Bookshelf - The women writers who shaped a legend,Reference,General,DSK,Classics,RECLASSIFY,Classics
9781975319458,Solo Leveling Comic - 2,Fiction,Graphic Novels,FXA,Manga,ADD_SECONDARY,Manga
9781646092277,My Clueless First Friend - 6,Fiction,Graphic Novels,FXA,Manga,ADD_SECONDARY,Manga
9781974710034,Jujutsu Kaisen - 2,Fiction,Graphic Novels,FXA,Manga,ADD_SECONDARY,Manga
9781974710041,Jujutsu Kaisen - 3,Fiction,Graphic Novels,FXA,Manga,ADD_SECONDARY,Manga
9781974714803,Jujutsu Kaisen - 4,Fiction,Graphic Novels,FXA,Manga,ADD_SECONDARY,Manga
9781974714810,Jujutsu Kaisen - 5,Fiction,Graphic Novels,FXA,Manga,ADD_SECONDARY,Manga
9781421587660,Haikyu - 1,Fiction,Graphic Novels,FXA,Manga,ADD_SECONDARY,Manga
9781421587677,Haikyu - 2,Fiction,Graphic Novels,FXA,Manga,ADD_SECONDARY,Manga
9781421587684,Haikyu - 3,Fiction,Graphic Novels,FXA,Manga,ADD_SECONDARY,Manga
9781974747092,Haikyu - 3-in-1 Edition - 1,Fiction,Graphic Novels,FXA,Manga,ADD_SECONDARY,Manga
9781974747108,Haikyu - 3-in-1 Edition - 2,Fiction,Graphic Novels,FXA,Manga,ADD_SECONDARY,Manga
9781974749454,Haikyu - 3-in-1 Edition - 3,Fiction,Graphic Novels,FXA,Manga,ADD_SECONDARY,Manga
9781974752171,Haikyu - 3-in-1 Edition - 4,Fiction,Graphic Novels,FXA,Manga,ADD_SECONDARY,Manga
9781974755066,Haikyu - 3-in-1 Edition - 5,Fiction,Graphic Novels,FXA,Manga,ADD_SECONDARY,Manga
9781421539898,Naruto 3-in-1 Edition - 1,Fiction,Graphic Novels,FXA,Manga,ADD_SECONDARY,Manga
9781421536279,One Piece Omnibus - 3,Fiction,Graphic Novels,FXA,Manga,ADD_SECONDARY,Manga
9781421536286,One Piece Omnibus - 4,Fiction,Graphic Novels,FXA,Manga,ADD_SECONDARY,Manga
9781421577791,One Piece Omnibus - 12,Fiction,Graphic Novels,FXA,Manga,ADD_SECONDARY,Manga
9781421577807,One Piece Omnibus - 13,Fiction,Graphic Novels,FXA,Manga,ADD_SECONDARY,Manga
9781421580869,One Piece Omnibus - 14,Fiction,Graphic Novels,FXA,Manga,ADD_SECONDARY,Manga
9781421583402,One Piece Omnibus - 15,Fiction,Graphic Novels,FXA,Manga,ADD_SECONDARY,Manga
9781421583365,One Piece Omnibus - 16,Fiction,Graphic Novels,FXA,Manga,ADD_SECONDARY,Manga
9781421583372,One Piece Omnibus - 17,Fiction,Graphic Novels,FXA,Manga,ADD_SECONDARY,Manga
9781421583389,One Piece Omnibus - 18,Fiction,Graphic Novels,FXA,Manga,ADD_SECONDARY,Manga
9781421591179,One Piece Omnibus - 20,Fiction,Graphic Novels,FXA,Manga,ADD_SECONDARY,Manga
9781421591186,One Piece Omnibus - 21,Fiction,Graphic Novels,FXA,Manga,ADD_SECONDARY,Manga
9781421591193,One Piece Omnibus - 22,Fiction,Graphic Novels,FXA,Manga,ADD_SECONDARY,Manga
9781421591209,One Piece Omnibus - 23,Fiction,Graphic Novels,FXA,Manga,ADD_SECONDARY,Manga
9781421596167,One Piece Omnibus - 24,Fiction,Graphic Novels,FXA,Manga,ADD_SECONDARY,Manga
9781421596174,One Piece Omnibus - 25,Fiction,Graphic Novels,FXA,Manga,ADD_SECONDARY,Manga
9781421596181,One Piece Omnibus - 26,Fiction,Graphic Novels,FXA,Manga,ADD_SECONDARY,Manga
9781421596198,One Piece Omnibus - 27,Fiction,Graphic Novels,FXA,Manga,ADD_SECONDARY,Manga
9781974705078,One Piece Omnibus - 28,Fiction,Graphic Novels,FXA,Manga,ADD_SECONDARY,Manga
9781974705085,One Piece Omnibus - 29,Fiction,Graphic Novels,FXA,Manga,ADD_SECONDARY,Manga
9781974709427,One Piece Omnibus - 30,Fiction,Graphic Novels,FXA,Manga,ADD_SECONDARY,Manga
9781974721139,One Piece Omnibus - 31,Fiction,Graphic Novels,FXA,Manga,ADD_SECONDARY,Manga
9781974724062,One Piece Omnibus - 32,Fiction,Graphic Novels,FXA,Manga,ADD_SECONDARY,Manga
9781974741090,One Piece Omnibus - 33,Fiction,Graphic Novels,FXA,Manga,ADD_SECONDARY,Manga
9781974749553,One Piece Omnibus - 34,Fiction,Graphic Novels,FXA,Manga,ADD_SECONDARY,Manga
9781974755899,One Piece Omnibus - 35,Fiction,Graphic Novels,FXA,Manga,ADD_SECONDARY,Manga
9781838930608,Oligarchs Daughter,Fiction,Crime Fiction,FH,Thriller,ADD_SECONDARY,Thriller
9780861549146,"What Iranians Want - Women, Life, Freedom",History And Politics,History,JPW,Politics,ADD_SECONDARY,Politics
9781035072088,Last Love Song,Fiction,Historical Fiction,FRD,Romance,ADD_SECONDARY,Romance
9780349437569,Seven Rings - 3 Lost Bride Trilogy,Fiction,General Fiction,FM,Science Fiction and Fantasy,RECLASSIFY,Science Fiction and Fantasy
9781529953473,Loft,Fiction,General Fiction,FC,Classics,RECLASSIFY,Classics
9780349443317,Hidden Nature,Fiction,Crime Fiction,FH,Thriller,ADD_SECONDARY,Thriller
9780241253069,Selected Poems and Prose,Fiction,Classics,DCF,Poetry,ADD_SECONDARY,Poetry
9788499366142,Sustainable And Stylish Homes,The Arts,Art,AMK,Architecture,ADD_SECONDARY,Architecture
9781580937047,Tom Kundig - Complete Houses,The Arts,Art,AMK,Architecture,ADD_SECONDARY,Architecture
9788412491210,Living Architecture - Integrating Modern Design in Urban and Rural Environments,The Arts,Art,AMCR,Architecture,ADD_SECONDARY,Architecture
9781837291052,Drawing Architecture,The Arts,Art,AMC,Architecture,ADD_SECONDARY,Architecture
9781837312948,Fight Oligarchy - Where We Go From Here,History And Politics,History,JPZ,Politics,ADD_SECONDARY,Politics
9781399751629,Introducing Mrs Collins - A Pride and Prejudice sequel telling the story of what Charlotte Lucas did next....,Fiction,Classics,FRH,Romance,ADD_SECONDARY,Romance
9781797236049,Olle Lundberg - An Architecture of Craft,The Arts,Art,AMB,Architecture,ADD_SECONDARY,Architecture
9781529441178,SAS The Great Train Raid - The Most Daring SAS Mission Of WWII,History And Politics,History,BGHA,Biography,ADD_SECONDARY,Biography
9783037683064,New Tiny Houses - space-saving architecture,The Arts,Art,AM,Architecture,ADD_SECONDARY,Architecture
9780500298602,Iconic House - Architectural Masterworks Since 1900,The Arts,Art,AMX,Architecture,ADD_SECONDARY,Architecture
9781937715885,"Haywire Heart - How too much exercise can kill you, and what you can do to protect your heart",Well Being,Health,VFJB,Psychology,ADD_SECONDARY,Psychology
9781405969833,Karlas Choice,Fiction,Crime Fiction,FHD,Thriller,ADD_SECONDARY,Thriller
9783836599481,Robert Doisneau - Paris,The Arts,Art,AJB,Photography,ADD_SECONDARY,Photography
9783754400135,Barbra Streisand - Steve Schapiro & Lawrence Schiller,The Arts,Art,AJB,Photography,ADD_SECONDARY,Photography
9783836599672,Frank Lloyd Wright - 45th Ed,The Arts,Art,AMB,Architecture,ADD_SECONDARY,Architecture
9781761341762,Bad Bridesmaid,Fiction,General Fiction,FRD,Romance,RECLASSIFY,Romance
9781405979320,Teacher of the Year,Fiction,General Fiction,FR,Romance,RECLASSIFY,Romance
9780241767221,Million Kisses In Your Lifetime,Fiction,General Fiction,FRD,Romance,RECLASSIFY,Romance
9780241740828,Utterly Lazy and Inattentive - Martin Parr in Words and Pictures,The Arts,Art,AJB,Photography,ADD_SECONDARY,Photography
9780241638194,Gemini and Mercury Remastered,The Arts,Art,AJC,Photography,ADD_SECONDARY,Photography
9781849164177,Prague Fatale,Fiction,Crime Fiction,FHD,Thriller,ADD_SECONDARY,Thriller
9781837265008,Writing Creativity and Soul,Reference,General,CBV,Languages,RECLASSIFY,Languages
9781529963601,Best Offer Wins,Fiction,Crime Fiction,FH,Thriller,ADD_SECONDARY,Thriller
9781529979244,There Is No Antimemetics Division,Fiction,Science Fiction and Fantasy,FK,Horror,ADD_SECONDARY,Horror
9781805530084,Black Crow Book of Best New Horror Volume 1,Fiction,General Fiction,FK,Horror,RECLASSIFY,Horror
9781529956351,Black Magic,Fiction,Classics,FKC,Horror,ADD_SECONDARY,Horror
9781529955644,Apple and Knife,Fiction,Classics,FK,Horror,ADD_SECONDARY,Horror
9781529963939,Year At Highclere - Secrets and Stories from the Real Downton Abbey,The Arts,Art,AMX,Architecture,ADD_SECONDARY,Architecture
9780140443264,Crab Flower Club - 2 Story of the Stone,Fiction,General Fiction,FC,Classics,RECLASSIFY,Classics
9781911717317,Look Closer - How to Get More Out of Reading,Reference,General,DS,Classics,RECLASSIFY,Classics
9780262049863,"Water of the Sky - A Dictionary of 2,000 Japanese Rain Words",Reference,General,AGB,Art,RECLASSIFY,Art
9781529923261,What in Me Is Dark - The Revolutionary Life of Paradise Lost,Reference,General,DSRC,Classics,RECLASSIFY,Classics
9780593582220,"Harmonious Home - Designing Peaceful, Personal Spaces Inspired by Nature",The Arts,Art,AM,Architecture,ADD_SECONDARY,Architecture
9780147514028,Heidi,Fiction,General Fiction,YFA,Childrens Fiction,RECLASSIFY,Childrens Fiction
9781119837527,Accounting For Dummies,Sciences,Business,KFC,Economics,ADD_SECONDARY,Economics
9781847926074,Revolutionists - The Story of the Extremists Who Hijacked the 1970s,History And Politics,History,JPWQ,Politics,ADD_SECONDARY,Politics
9781035421640,Softly As I Leave You - Life After Elvis,The Arts,Music And Performing Arts,BM,Biography,ADD_SECONDARY,Biography
9781399742924,Seriously Silly - The Life Of Terry Jones,The Arts,Music And Performing Arts,BGF,Biography,ADD_SECONDARY,Biography
9781405983099,People We Meet On Vacation,Fiction,General Fiction,FRD,Romance,RECLASSIFY,Romance
9781905662968,Bon Jovi - Forever,The Arts,Music And Performing Arts,BGF,Biography,ADD_SECONDARY,Biography
9781905662982,Words of Love - Buddy Holly,The Arts,Music And Performing Arts,BM,Biography,ADD_SECONDARY,Biography
9781905662890,Night Divides The Day - The Doors Anthology,The Arts,Music And Performing Arts,BM,Biography,ADD_SECONDARY,Biography
9781905662913,This Is Our Life,The Arts,Music And Performing Arts,BGF,Biography,ADD_SECONDARY,Biography
9781529959567,Two Women Living Together,Fiction,General Fiction,BGA,Biography,RECLASSIFY,Biography
9781804998632,Secret Service,Fiction,Crime Fiction,FHP,Thriller,ADD_SECONDARY,Thriller
9781804994238,We All Shine On - John Yoko and Me,The Arts,Music And Performing Arts,BM,Biography,ADD_SECONDARY,Biography
9781464266492,Dear Debbie,Fiction,Crime Fiction,FH,Thriller,ADD_SECONDARY,Thriller
9780471495529,Investment Biker - Around the World with Jim Rogers,Sciences,Business,KFFM,Economics,ADD_SECONDARY,Economics
9780470510766,Hot Commodities - How Anyone Can Invest Profitably in the World's Best Market,Sciences,Business,KFFM1,Economics,ADD_SECONDARY,Economics
9780473748142,In the Best Interests - Intrigue and Payback in Papua New Guinea,History And Politics,History,BM,Biography,ADD_SECONDARY,Biography
9781805222521,Challenges Off Democracy - And The Rule Of Law,History And Politics,History,JPHV,Politics,ADD_SECONDARY,Politics
9780008743420,School Spelling Dictionary,Reference,Dictionaries,CBD,Languages,ADD_SECONDARY,Languages
9781761568053,Might Cry Later,Fiction,General Fiction,FR,Romance,RECLASSIFY,Romance
9781529064643,Manual for Good Wives,Fiction,General Fiction,FRH,Romance,RECLASSIFY,Romance
9781250876317,Night Guest,Fiction,Science Fiction and Fantasy,FK,Horror,ADD_SECONDARY,Horror
9781035058907,Fog,Fiction,Science Fiction and Fantasy,FK,Horror,ADD_SECONDARY,Horror
9781035090785,Writers And Lovers,Fiction,General Fiction,FRD,Romance,RECLASSIFY,Romance
9781035076796,Book of Evidence,Fiction,General Fiction,FF,Crime Fiction,RECLASSIFY,Crime Fiction
9781035062102,Why We Drink Too Much - The Hidden Science of Just One More,Well Being,Health,VFJK,Psychology,ADD_SECONDARY,Psychology
9780374617127,"Tomorrow Is Yesterday - Life, Death, and the Pursuit of Peace in Israel/Palestine",History And Politics,History,JP,Politics,ADD_SECONDARY,Politics
9780241728178,Evil in High Places,Fiction,Crime Fiction,FV,Historical Fiction,ADD_SECONDARY,Historical Fiction
9781035099825,So I Met This Guy . . .,Fiction,General Fiction,FRD,Romance,RECLASSIFY,Romance
9781035064878,This House of Burning Bones,Fiction,Crime Fiction,FH,Thriller,ADD_SECONDARY,Thriller
9781035015801,Strangers in Time,Fiction,Crime Fiction,FH,Thriller,ADD_SECONDARY,Thriller
9781035095605,Run On Red,Fiction,Crime Fiction,FH,Thriller,ADD_SECONDARY,Thriller
9781035083336,Underdogs,Fiction,Crime Fiction,FHP,Thriller,ADD_SECONDARY,Thriller
9781035040766,Tell Tale - Short Stories,Fiction,Crime Fiction,FH,Thriller,ADD_SECONDARY,Thriller
9781035085262,Rosy Is My Relative,Fiction,General Fiction,FC,Classics,RECLASSIFY,Classics
9781035068456,Last Days,Fiction,Science Fiction and Fantasy,FK,Horror,ADD_SECONDARY,Horror
9781035068449,Apartment 16,Fiction,Science Fiction and Fantasy,FK,Horror,ADD_SECONDARY,Horror
9781035047130,Magic Flutes,Fiction,General Fiction,YFB,Childrens Fiction,RECLASSIFY,Childrens Fiction
9781035037506,"Meltdown - Scandal, Sleaze and the Collapse of Credit Suisse",Sciences,Business,KFFK,Economics,ADD_SECONDARY,Economics
9781250397553,Linguaphile - A Life of Language Love,Reference,General,GTC,Languages,RECLASSIFY,Languages
9781035058150,It Is All In Your Body - A Practical Roadmap to Healing Through Mind-Body Connection,Well Being,Health,VFJB,Psychology,ADD_SECONDARY,Psychology
9780241598993,Antihero - 11 Orphan X,Fiction,Crime Fiction,FHD,Thriller,ADD_SECONDARY,Thriller
9781038979995,Heated Rivalry - 2 Game Changers,Fiction,General Fiction,FRD,Romance,RECLASSIFY,Romance
9781038979988,Game Changer - 1 Game Changers,Fiction,General Fiction,FRD,Romance,RECLASSIFY,Romance
9781800754898,Persian,Fiction,Crime Fiction,FHD,Thriller,ADD_SECONDARY,Thriller
9780571396801,Confessions,Fiction,Crime Fiction,FH,Thriller,ADD_SECONDARY,Thriller
9781399800440,Clown Town - 9 Slough House,Fiction,Crime Fiction,FHD,Thriller,ADD_SECONDARY,Thriller
9781529931778,V13 - Chronicle of a Trial,History And Politics,History,JPWL,Politics,ADD_SECONDARY,Politics
9781805680345,Brontes in Brussels,Reference,General,BGL,Biography,RECLASSIFY,Biography
9781399744690,This Story Might Save Your Life,Fiction,Crime Fiction,FH,Thriller,ADD_SECONDARY,Thriller
9781804299517,Surviving the 21st Century,History And Politics,History,JPFF,Politics,ADD_SECONDARY,Politics
9780522880816,Fair Days Work - The Quest to Win Back Time,Sciences,Business,KCF,Economics,ADD_SECONDARY,Economics
9780063236790,I Have a Dream,Reference,General,HBTB,History,RECLASSIFY,History
9781805460923,For the Sun After Long Nights - The Story of Iran's Women-led Uprising,History And Politics,History,JPWF,Politics,ADD_SECONDARY,Politics
9781529305241,Cursed Place - 3 William Carver,Fiction,Crime Fiction,FH,Thriller,ADD_SECONDARY,Thriller
9781913172626,Careless Whispers - The Life and Career of George Michael,The Arts,Music And Performing Arts,BGF,Biography,ADD_SECONDARY,Biography
9781394250073,Memoir Writing For Dummies,Reference,General,CBW,Languages,RECLASSIFY,Languages
9781465449665,Beginners Photography Guide - The Ultimate Step-by-Step Manual for Getting the Most from Your Digital Camera,The Arts,Art,AJ,Photography,ADD_SECONDARY,Photography
9780143138129,Traitor of Sherwood Forest,Fiction,General Fiction,FV,Historical Fiction,RECLASSIFY,Historical Fiction
9781405986441,Braving the Storm - 2 Crimson Ridge,Fiction,General Fiction,FRD,Romance,RECLASSIFY,Romance
9781405986502,Taming the Heart - 3 Crimson Ridge,Fiction,General Fiction,FRD,Romance,RECLASSIFY,Romance
9781398861183,Poetry of John Keats - Gilded Pocket Edition,Fiction,Classics,DCF,Poetry,ADD_SECONDARY,Poetry
9781923058828,Consider Yourself Kissed,Fiction,General Fiction,FRD,Romance,RECLASSIFY,Romance
9780063440999,Together We Roared - Alongside Tiger for His Epic Twelve-Year Thirteen-Majors Run,Sport,General Sport And Fitness,BGSA,Biography,ADD_SECONDARY,Biography
9780958267359,Tino Tabak Dreams and Demons of a New Zealand Cycling Legend,Sport,General Sport And Fitness,BGS,Biography,ADD_SECONDARY,Biography
9780008469672,Motherland - A Feminist History of Modern Russia From Revolution to Autocracy,History And Politics,History,BM,Biography,ADD_SECONDARY,Biography
9780008767747,Chain,Sport,General Sport And Fitness,BGSA,Biography,ADD_SECONDARY,Biography
9780349437705,Powerless - 3 Chestnut Springs,Fiction,General Fiction,FRD,Romance,RECLASSIFY,Romance
9780349437743,Hopeless - 5 Chestnut Springs,Fiction,General Fiction,FR,Romance,RECLASSIFY,Romance
9780349437729,Reckless - 4 Chestnut Springs,Fiction,General Fiction,FR,Romance,RECLASSIFY,Romance
9781776560981,Wellington Summer Shakespeare,Reference,General,HB,History,RECLASSIFY,History
9781922616708,Writely Or Wrongly - An unstuffy guide to language stuff,Reference,General,WH,Humour,RECLASSIFY,Humour
9781399823890,Crystals Curiosity Cabinet - An English Language Miscellany,Reference,General,CBX,Languages,RECLASSIFY,Languages
9781991179876,Book Collector - Reading And Living With Literature,Reference,General,BM,Biography,RECLASSIFY,Biography
9781529110197,Our Times In Rhymes - Being A Prosodical Chronicle Of Our Damnable Age,Reference,General,DC,Poetry,RECLASSIFY,Poetry
9781423604785,Remarkably Jane - Notable Quotations On Jane Austen,Reference,General,DSRC,Classics,RECLASSIFY,Classics
9781035417100,ADHD For Smart Ass Women - How To Fall In Love With Your Neurodivergent Brain,Well Being,Health,VFJB,Psychology,ADD_SECONDARY,Psychology
9780575084346,Green Mile,Fiction,General Fiction,FK,Horror,RECLASSIFY,Horror
9780300273755,Bloomsbury Photographs,The Arts,Art,AJ,Photography,ADD_SECONDARY,Photography
9781529154429,Agrippa,Fiction,Historical Fiction,FH,Thriller,ADD_SECONDARY,Thriller
9781038980052,Tough Guy - 3 Game Changers,Fiction,General Fiction,FRD,Romance,RECLASSIFY,Romance
9781038980069,Common Goal - 4 Game Changers,Fiction,General Fiction,FRD,Romance,RECLASSIFY,Romance
9781038980076,Role Model - 5 Game Changers,Fiction,General Fiction,FRD,Romance,RECLASSIFY,Romance
9781038980083,Long Game - 6 Game Changers,Fiction,General Fiction,FRD,Romance,RECLASSIFY,Romance
9781035052738,Wolf Worm,Fiction,Science Fiction and Fantasy,FK,Horror,ADD_SECONDARY,Horror
9781835011058,Peacock and the Sparrow,Fiction,Crime Fiction,FH,Thriller,ADD_SECONDARY,Thriller
9781805229124,"Polar War - Submarines, Spies and the Struggle for Power in a Melting Arctic",History And Politics,History,JPSL,Politics,ADD_SECONDARY,Politics
9780593580509,Throwbacks Home Interiors - One of a Kind Home Design from Reclaimed and Salvaged Goods,The Arts,Art,AM,Architecture,ADD_SECONDARY,Architecture
9780712354516,Book Lover's Joke Book,Reference,General,WHJ,Humour,RECLASSIFY,Humour
9781464221408,Boyfriend,Fiction,Crime Fiction,FH,Thriller,ADD_SECONDARY,Thriller
9781405958721,Last Laugh Club,Fiction,Crime Fiction,FH,Thriller,ADD_SECONDARY,Thriller
9781405979368,Napkins and Other Distractions,Fiction,General Fiction,FR,Romance,RECLASSIFY,Romance
9781405985239,Classic Horror - An Anthology,Fiction,Classics,FKC,Horror,ADD_SECONDARY,Horror
9781405985994,Witch and the Priest,Fiction,Classics,FKC,Horror,ADD_SECONDARY,Horror
9781405986144,Pomegranate Seed and Other Ghostly Tales,Fiction,Classics,FKC,Horror,ADD_SECONDARY,Horror
9781405985970,Moths,Fiction,Classics,FKC,Horror,ADD_SECONDARY,Horror
9781405985802,Benighted,Fiction,Classics,FKC,Horror,ADD_SECONDARY,Horror
9780241774076,Magpie at Night,Fiction,Classics,DCF,Poetry,ADD_SECONDARY,Poetry
9781837310289,By My Hands - A Potter's Apprenticeship,The Arts,Art,WFN,Craft,ADD_SECONDARY,Craft
9781802066418,Augustus The Strong - A Study in Artistic Greatness and Political Fiasco,History And Politics,History,BGH,Biography,ADD_SECONDARY,Biography
9780241732847,"Science of Reading - The Brain Science, Language Development, and Phonemic Awareness Behind Literacy",Reference,General,YQF,Childrens Picture Books,RECLASSIFY,Childrens Picture Books
9781473686700,Ghost Eye,Fiction,General Fiction,FV,Historical Fiction,RECLASSIFY,Historical Fiction
9780648488880,Dear You - Love From Your Brain - A Book For Kids About The Brain,Well Being,Childrens Well Being,YBC,Childrens Picture Books,ADD_SECONDARY,Childrens Picture Books
9781804994177,Cleaner,Fiction,Crime Fiction,FH,Thriller,ADD_SECONDARY,Thriller
9781761639852,Wife The Maid and the Mistress,Fiction,Historical Fiction,FFH,Crime Fiction,ADD_SECONDARY,Crime Fiction
9781398554252,Ugly Love,Fiction,General Fiction,FR,Romance,RECLASSIFY,Romance
9781803367354,Basilisk,Fiction,Crime Fiction,FH,Thriller,ADD_SECONDARY,Thriller
9781787743625,Somali and the Forest Spirit Vol. 1,Fiction,Graphic Novels,FXA,Manga,ADD_SECONDARY,Manga
9781545821749,Little Step,Fiction,Graphic Novels,FXA,Manga,ADD_SECONDARY,Manga
9781426224409,National Geographic The Photographs - Iconic Images from National Geographic,The Arts,Art,AJC,Photography,ADD_SECONDARY,Photography
9781368116091,Bigger Picture - My Blockbuster Life & Lessons Learned Along the Way,The Arts,Music And Performing Arts,BM,Biography,ADD_SECONDARY,Biography
9781804958490,"Original Sin - President Biden's decline, its cover-up, and his disastrous choice to run again",History And Politics,History,JPHF,Politics,ADD_SECONDARY,Politics
9781464249198,Where It All Began - A Small Town Grumpy Sunshine Romance  - Blue Moon Book 7,Fiction,General Fiction,FRD,Romance,RECLASSIFY,Romance
9781786583079,Door To Door Bookstore,Fiction,General Fiction,FM,Science Fiction and Fantasy,RECLASSIFY,Science Fiction and Fantasy
9781761568053,Might Cry Later,Fiction,Classics,FR,Romance,ADD_SECONDARY,Romance
9781035005697,Women,Fiction,General Fiction,FV,Historical Fiction,RECLASSIFY,Historical Fiction
9781398540057,New Tao of Warren Buffett,Sciences,Business,KC,Economics,ADD_SECONDARY,Economics
9781538712610,Healing Back Pain - Mind-Body Connection,Well Being,Health,VFJB,Psychology,ADD_SECONDARY,Psychology
9781761358050,Inflection Point - Biden Trump and the Future World Order - A Lowy Institute Paper - Penguin Special,History And Politics,History,JPSL,Politics,ADD_SECONDARY,Politics
9781529952957,Dead Heat,Fiction,Crime Fiction,FH,Thriller,ADD_SECONDARY,Thriller
9781804993682,Exit Strategy - 30 Jack Reacher,Fiction,Crime Fiction,FH,Thriller,ADD_SECONDARY,Thriller
9781529981094,We Need to Talk About Putin - new updated edition,History And Politics,History,JPHL,Politics,ADD_SECONDARY,Politics
9780143789833,Tea Gardens,Fiction,General Fiction,FRH,Romance,RECLASSIFY,Romance
9780349442839,Say You'll Remember Me - 1,Fiction,General Fiction,FRD,Romance,RECLASSIFY,Romance
9780349442846,Night We Met - 2 Say You'll Remember Me,Fiction,General Fiction,FRD,Romance,RECLASSIFY,Romance
9780198605126,Pocket Oxford Classical Greek Dictionary,Reference,Dictionaries,CBDX,Languages,ADD_SECONDARY,Languages
9780198605126,Pocket Oxford Classical Greek Dictionary,Reference,General,CBDX,Languages,RECLASSIFY,Languages
9780241725924,A Kids Book About OCD,Well Being,Childrens Well Being,YQNP,Childrens Picture Books,ADD_SECONDARY,Childrens Picture Books
9781035003976,Honourable Exit,Fiction,General Fiction,FV,Historical Fiction,RECLASSIFY,Historical Fiction
9781837930876,Poor Girls,Fiction,General Fiction,FFH,Crime Fiction,RECLASSIFY,Crime Fiction
9780857527608,Madame Matisse,Fiction,General Fiction,FV,Historical Fiction,RECLASSIFY,Historical Fiction
9781526678737,33 Place Brugmann,Fiction,General Fiction,FV,Historical Fiction,RECLASSIFY,Historical Fiction
9781668209585,Daikon - A Novel,Fiction,General Fiction,FV,Historical Fiction,RECLASSIFY,Historical Fiction
9781805223122,Rush,Fiction,General Fiction,FFH,Crime Fiction,RECLASSIFY,Crime Fiction
9781761343643,Soldiers Daughter,Fiction,General Fiction,FV,Historical Fiction,RECLASSIFY,Historical Fiction
9781800753860,New China Playbook - Beyond Socialism and Capitalism,History And Politics,History,JP,Politics,ADD_SECONDARY,Politics
9780008208578,Alchemy - 7 Giordano Bruno,Fiction,Historical Fiction,FFH,Crime Fiction,ADD_SECONDARY,Crime Fiction
9781761778193,Girls Before,Fiction,Crime Fiction,FH,Thriller,ADD_SECONDARY,Thriller
9781035097371,Love Letter,Fiction,General Fiction,FRD,Romance,RECLASSIFY,Romance
9781035076802,Untouchable,Fiction,Crime Fiction,FHD,Thriller,ADD_SECONDARY,Thriller
9781035059065,Statecraft - The New Rules of Power in a Divided World,History And Politics,History,JPS,Politics,ADD_SECONDARY,Politics
9780374395438,"Yes I Can - The Story of Sammy Davis, Jr.",The Arts,Music And Performing Arts,BGF,Biography,ADD_SECONDARY,Biography
9781804091463,"Stock Market Maestros - The winning habits, strategies, and mindsets of the world's best investors",Sciences,Business,KFFM,Economics,ADD_SECONDARY,Economics
9781035026760,Poems on Nature,Fiction,Classics,DCQ,Poetry,ADD_SECONDARY,Poetry
9781529065428,Poems for New Parents,Fiction,Classics,DCQ,Poetry,ADD_SECONDARY,Poetry
9781035090983,"All About Allergies - How to Live Well with Asthma, Food Allergies, Hay Fever and More",Well Being,Health,VFJB,Psychology,ADD_SECONDARY,Psychology
9783791394039,Sebastiao Salgado - Glaciers,The Arts,Art,AJB,Photography,ADD_SECONDARY,Photography
9788417557898,Evergreen Homes - A New Wave of Country Living,The Arts,Art,AMK,Architecture,ADD_SECONDARY,Architecture
9781761473746,Body of Lies,Fiction,Crime Fiction,FH,Thriller,ADD_SECONDARY,Thriller
9781405975247,Seascraper,Fiction,General Fiction,FV,Historical Fiction,RECLASSIFY,Historical Fiction
9784805320235,Japanese Architecture - An Exploration Of Elements And Forms,The Arts,Art,AM,Architecture,ADD_SECONDARY,Architecture
9781835627785,Tales Of Mystery And Imagination,Fiction,Classics,FKC,Horror,ADD_SECONDARY,Horror
9781847924520,Will In The World - How Shakespeare Became Shakespeare,Reference,General,DSGS,Classics,RECLASSIFY,Classics
9781529952605,Bells Of Nagasaki,History And Politics,History,BM,Biography,ADD_SECONDARY,Biography
9781009618328,Strikingly Similar - Plagiarism and Appropriation from Chaucer to Chatbots,Reference,General,JHB,Sociology,RECLASSIFY,Sociology
9781529931600,Wolf Hour,Fiction,Crime Fiction,FH,Thriller,ADD_SECONDARY,Thriller
9781399721738,In Her Defence,Fiction,Crime Fiction,FHP,Thriller,ADD_SECONDARY,Thriller
9781399408639,How to Think Like an Economist - Great Economists Who Shaped the World and What They Can Teach Us,Sciences,Business,KCZ,Economics,ADD_SECONDARY,Economics
9781398541474,War,History And Politics,History,JPA,Politics,ADD_SECONDARY,Politics
9781037400421,Hope Rises - 2 Walter Nash,Fiction,Crime Fiction,FHP,Thriller,ADD_SECONDARY,Thriller
